Table Name,Column Name,Data Type,PK,FK Table,FK Column,Comment
gw_finance_group_206,data_col_0,varchar(255),,,,Random data column 0
gw_finance_group_206,data_col_1,text,,,,Random data column 1
gw_finance_group_206,data_col_2,json,,,,Random data column 2
gw_finance_group_206,auth_summary_166_id,bigint,,gw_auth_summary_166,id,Foreign Key to gw_auth_summary_166
gw_assets_summary_207,id,bigint,Y,,,Primary Key
gw_assets_summary_207,created_at,timestamp,,,,Creation Date
gw_assets_summary_207,updated_at,timestamp,,,,Modification Date
gw_assets_summary_207,status_code,varchar(50),,,,Status Code
gw_assets_summary_207,data_col_0,json,,,,Random data column 0
gw_assets_summary_207,data_col_1,varchar(255),,,,Random data column 1
gw_assets_summary_207,data_col_2,json,,,,Random data column 2
gw_assets_summary_207,data_col_3,text,,,,Random data column 3
gw_support_rule_208,id,bigint,Y,,,Primary Key
gw_support_rule_208,created_at,timestamp,,,,Creation Date
gw_support_rule_208,updated_at,timestamp,,,,Modification Date
gw_support_rule_208,status_code,varchar(50),,,,Status Code
gw_support_rule_208,data_col_0,int,,,,Random data column 0
gw_support_rule_208,data_col_1,json,,,,Random data column 1
gw_support_rule_208,auth_archive_151_id,bigint,,gw_auth_archive_151,id,Foreign Key to gw_auth_archive_151
gw_support_rule_208,calendar_archive_97_id,bigint,,gw_calendar_archive_97,id,Foreign Key to gw_calendar_archive_97
gw_analytics_archive_209,id,bigint,Y,,,Primary Key
gw_analytics_archive_209,created_at,timestamp,,,,Creation Date
gw_analytics_archive_209,updated_at,timestamp,,,,Modification Date
gw_analytics_archive_209,status_code,varchar(50),,,,Status Code
gw_analytics_archive_209,data_col_0,json,,,,Random data column 0
gw_analytics_archive_209,data_col_1,json,,,,Random data column 1
gw_analytics_archive_209,data_col_2,json,,,,Random data column 2
gw_analytics_archive_209,data_col_3,text,,,,Random data column 3
gw_analytics_archive_209,analytics_record_74_id,bigint,,gw_analytics_record_74,id,Foreign Key to gw_analytics_record_74
gw_core_role_210,id,bigint,Y,,,Primary Key
gw_core_role_210,created_at,timestamp,,,,Creation Date
gw_core_role_210,updated_at,timestamp,,,,Modification Date
gw_core_role_210,status_code,varchar(50),,,,Status Code
gw_core_role_210,data_col_0,text,,,,Random data column 0
gw_core_role_210,data_col_1,int,,,,Random data column 1
gw_core_role_210,data_col_2,json,,,,Random data column 2
gw_core_role_210,data_col_3,int,,,,Random data column 3
gw_auth_summary_211,id,bigint,Y,,,Primary Key
gw_auth_summary_211,created_at,timestamp,,,,Creation Date
gw_auth_summary_211,updated_at,timestamp,,,,Modification Date
gw_auth_summary_211,status_code,varchar(50),,,,Status Code
gw_auth_summary_211,data_col_0,varchar(255),,,,Random data column 0
gw_auth_summary_211,data_col_1,int,,,,Random data column 1
gw_auth_summary_211,data_col_2,text,,,,Random data column 2
gw_auth_summary_211,data_col_3,boolean,,,,Random data column 3
gw_auth_summary_211,assets_archive_57_id,bigint,,gw_assets_archive_57,id,Foreign Key to gw_assets_archive_57
gw_hr_file_212,id,bigint,Y,,,Primary Key
gw_hr_file_212,created_at,timestamp,,,,Creation Date
gw_hr_file_212,updated_at,timestamp,,,,Modification Date
gw_hr_file_212,status_code,varchar(50),,,,Status Code
gw_hr_file_212,data_col_0,boolean,,,,Random data column 0
gw_crm_record_213,id,bigint,Y,,,Primary Key
gw_crm_record_213,created_at,timestamp,,,,Creation Date
gw_crm_record_213,updated_at,timestamp,,,,Modification Date
gw_crm_record_213,status_code,varchar(50),,,,Status Code
gw_crm_record_213,data_col_0,varchar(255),,,,Random data column 0
gw_crm_record_213,support_tag_178_id,bigint,,gw_support_tag_178,id,Foreign Key to gw_support_tag_178
gw_crm_record_213,workflow_archive_9_id,bigint,,gw_workflow_archive_9,id,Foreign Key to gw_workflow_archive_9
gw_mail_detail_214,id,bigint,Y,,,Primary Key
gw_mail_detail_214,created_at,timestamp,,,,Creation Date
gw_mail_detail_214,updated_at,timestamp,,,,Modification Date
gw_mail_detail_214,status_code,varchar(50),,,,Status Code
gw_mail_detail_214,data_col_0,text,,,,Random data column 0
gw_mail_detail_214,workflow_detail_114_id,bigint,,gw_workflow_detail_114,id,Foreign Key to gw_workflow_detail_114
gw_chat_detail_215,id,bigint,Y,,,Primary Key
gw_chat_detail_215,created_at,timestamp,,,,Creation Date
gw_chat_detail_215,updated_at,timestamp,,,,Modification Date
gw_chat_detail_215,status_code,varchar(50),,,,Status Code
gw_chat_detail_215,data_col_0,boolean,,,,Random data column 0
gw_chat_detail_215,data_col_1,varchar(255),,,,Random data column 1
gw_drive_rule_216,id,bigint,Y,,,Primary Key
gw_drive_rule_216,created_at,timestamp,,,,Creation Date
gw_drive_rule_216,updated_at,timestamp,,,,Modification Date
gw_drive_rule_216,status_code,varchar(50),,,,Status Code
gw_drive_rule_216,data_col_0,int,,,,Random data column 0
gw_drive_rule_216,calendar_record_187_id,bigint,,gw_calendar_record_187,id,Foreign Key to gw_calendar_record_187
gw_calendar_record_217,id,bigint,Y,,,Primary Key
gw_calendar_record_217,created_at,timestamp,,,,Creation Date
gw_calendar_record_217,updated_at,timestamp,,,,Modification Date
gw_calendar_record_217,status_code,varchar(50),,,,Status Code
gw_calendar_record_217,data_col_0,boolean,,,,Random data column 0
gw_calendar_record_217,data_col_1,varchar(255),,,,Random data column 1
gw_calendar_record_217,data_col_2,varchar(255),,,,Random data column 2
gw_calendar_record_217,data_col_3,boolean,,,,Random data column 3
gw_calendar_record_217,data_col_4,boolean,,,,Random data column 4
gw_calendar_record_217,auth_history_76_id,bigint,,gw_auth_history_76,id,Foreign Key to gw_auth_history_76
gw_tasks_history_218,id,bigint,Y,,,Primary Key
gw_tasks_history_218,created_at,timestamp,,,,Creation Date
gw_tasks_history_218,updated_at,timestamp,,,,Modification Date
gw_tasks_history_218,status_code,varchar(50),,,,Status Code
gw_tasks_history_218,data_col_0,varchar(255),,,,Random data column 0
gw_tasks_history_218,data_col_1,boolean,,,,Random data column 1
gw_workflow_log_219,id,bigint,Y,,,Primary Key
gw_workflow_log_219,created_at,timestamp,,,,Creation Date
gw_workflow_log_219,updated_at,timestamp,,,,Modification Date
gw_workflow_log_219,status_code,varchar(50),,,,Status Code
gw_workflow_log_219,data_col_0,text,,,,Random data column 0
gw_workflow_log_219,data_col_1,varchar(255),,,,Random data column 1
gw_workflow_log_219,data_col_2,json,,,,Random data column 2
gw_workflow_log_219,data_col_3,text,,,,Random data column 3
gw_workflow_log_219,data_col_4,int,,,,Random data column 4
gw_workflow_log_219,tasks_detail_38_id,bigint,,gw_tasks_detail_38,id,Foreign Key to gw_tasks_detail_38
gw_workflow_log_219,chat_detail_110_id,bigint,,gw_chat_detail_110,id,Foreign Key to gw_chat_detail_110
gw_portal_group_220,id,bigint,Y,,,Primary Key
gw_portal_group_220,created_at,timestamp,,,,Creation Date
gw_portal_group_220,updated_at,timestamp,,,,Modification Date
gw_portal_group_220,status_code,varchar(50),,,,Status Code
gw_portal_group_220,data_col_0,varchar(255),,,,Random data column 0
gw_portal_group_220,analytics_backup_194_id,bigint,,gw_analytics_backup_194,id,Foreign Key to gw_analytics_backup_194
gw_portal_group_220,workflow_role_174_id,bigint,,gw_workflow_role_174,id,Foreign Key to gw_workflow_role_174
gw_finance_summary_221,id,bigint,Y,,,Primary Key
gw_finance_summary_221,created_at,timestamp,,,,Creation Date
gw_finance_summary_221,updated_at,timestamp,,,,Modification Date
gw_finance_summary_221,status_code,varchar(50),,,,Status Code
gw_finance_summary_221,data_col_0,int,,,,Random data column 0
gw_finance_summary_221,data_col_1,boolean,,,,Random data column 1
gw_finance_summary_221,data_col_2,json,,,,Random data column 2
gw_finance_summary_221,hr_item_77_id,bigint,,gw_hr_item_77,id,Foreign Key to gw_hr_item_77
gw_finance_summary_221,auth_backup_136_id,bigint,,gw_auth_backup_136,id,Foreign Key to gw_auth_backup_136
gw_assets_backup_222,id,bigint,Y,,,Primary Key
gw_assets_backup_222,created_at,timestamp,,,,Creation Date
gw_assets_backup_222,updated_at,timestamp,,,,Modification Date
gw_assets_backup_222,status_code,varchar(50),,,,Status Code
gw_assets_backup_222,data_col_0,boolean,,,,Random data column 0
gw_assets_backup_222,data_col_1,varchar(255),,,,Random data column 1
gw_assets_backup_222,data_col_2,varchar(255),,,,Random data column 2
gw_assets_backup_222,data_col_3,json,,,,Random data column 3
gw_assets_backup_222,data_col_4,varchar(255),,,,Random data column 4
gw_assets_backup_222,chat_backup_170_id,bigint,,gw_chat_backup_170,id,Foreign Key to gw_chat_backup_170
gw_support_detail_223,id,bigint,Y,,,Primary Key
gw_support_detail_223,created_at,timestamp,,,,Creation Date
gw_support_detail_223,updated_at,timestamp,,,,Modification Date
gw_support_detail_223,status_code,varchar(50),,,,Status Code
gw_support_detail_223,data_col_0,json,,,,Random data column 0
gw_support_detail_223,data_col_1,text,,,,Random data column 1
gw_support_detail_223,data_col_2,int,,,,Random data column 2
gw_support_detail_223,data_col_3,varchar(255),,,,Random data column 3
gw_support_detail_223,data_col_4,text,,,,Random data column 4
gw_support_detail_223,hr_rule_182_id,bigint,,gw_hr_rule_182,id,Foreign Key to gw_hr_rule_182
gw_analytics_record_224,id,bigint,Y,,,Primary Key
gw_analytics_record_224,created_at,timestamp,,,,Creation Date
gw_analytics_record_224,updated_at,timestamp,,,,Modification Date
gw_analytics_record_224,status_code,varchar(50),,,,Status Code
gw_analytics_record_224,data_col_0,int,,,,Random data column 0
gw_analytics_record_224,data_col_1,int,,,,Random data column 1
gw_analytics_record_224,data_col_2,int,,,,Random data column 2
gw_analytics_record_224,data_col_3,boolean,,,,Random data column 3
gw_core_log_225,id,bigint,Y,,,Primary Key
gw_core_log_225,created_at,timestamp,,,,Creation Date
gw_core_log_225,updated_at,timestamp,,,,Modification Date
gw_core_log_225,status_code,varchar(50),,,,Status Code
gw_core_log_225,data_col_0,int,,,,Random data column 0
gw_core_log_225,data_col_1,boolean,,,,Random data column 1
gw_core_log_225,data_col_2,boolean,,,,Random data column 2
gw_core_log_225,data_col_3,text,,,,Random data column 3
gw_core_log_225,data_col_4,json,,,,Random data column 4
gw_auth_summary_226,id,bigint,Y,,,Primary Key
gw_auth_summary_226,created_at,timestamp,,,,Creation Date
gw_auth_summary_226,updated_at,timestamp,,,,Modification Date
gw_auth_summary_226,status_code,varchar(50),,,,Status Code
gw_auth_summary_226,data_col_0,int,,,,Random data column 0
gw_auth_summary_226,data_col_1,json,,,,Random data column 1
gw_auth_summary_226,data_col_2,int,,,,Random data column 2
gw_auth_summary_226,hr_group_17_id,bigint,,gw_hr_group_17,id,Foreign Key to gw_hr_group_17
gw_auth_summary_226,auth_rule_106_id,bigint,,gw_auth_rule_106,id,Foreign Key to gw_auth_rule_106
gw_hr_record_227,id,bigint,Y,,,Primary Key
gw_hr_record_227,created_at,timestamp,,,,Creation Date
gw_hr_record_227,updated_at,timestamp,,,,Modification Date
gw_hr_record_227,status_code,varchar(50),,,,Status Code
gw_hr_record_227,data_col_0,varchar(255),,,,Random data column 0
gw_hr_record_227,data_col_1,text,,,,Random data column 1
gw_hr_record_227,data_col_2,json,,,,Random data column 2
gw_hr_record_227,data_col_3,text,,,,Random data column 3
gw_hr_record_227,data_col_4,int,,,,Random data column 4
gw_hr_record_227,workflow_relation_99_id,bigint,,gw_workflow_relation_99,id,Foreign Key to gw_workflow_relation_99
gw_hr_record_227,drive_summary_171_id,bigint,,gw_drive_summary_171,id,Foreign Key to gw_drive_summary_171
gw_crm_tag_228,id,bigint,Y,,,Primary Key
gw_crm_tag_228,created_at,timestamp,,,,Creation Date
gw_crm_tag_228,updated_at,timestamp,,,,Modification Date
gw_crm_tag_228,status_code,varchar(50),,,,Status Code
gw_crm_tag_228,data_col_0,json,,,,Random data column 0
gw_crm_tag_228,data_col_1,varchar(255),,,,Random data column 1
gw_mail_log_229,id,bigint,Y,,,Primary Key
gw_mail_log_229,created_at,timestamp,,,,Creation Date
gw_mail_log_229,updated_at,timestamp,,,,Modification Date
gw_mail_log_229,status_code,varchar(50),,,,Status Code
gw_mail_log_229,data_col_0,json,,,,Random data column 0
gw_mail_log_229,data_col_1,text,,,,Random data column 1
gw_mail_log_229,mail_file_184_id,bigint,,gw_mail_file_184,id,Foreign Key to gw_mail_file_184
gw_chat_rule_230,id,bigint,Y,,,Primary Key
gw_chat_rule_230,created_at,timestamp,,,,Creation Date
gw_chat_rule_230,updated_at,timestamp,,,,Modification Date
gw_chat_rule_230,status_code,varchar(50),,,,Status Code
gw_chat_rule_230,data_col_0,varchar(255),,,,Random data column 0
gw_chat_rule_230,data_col_1,int,,,,Random data column 1
gw_chat_rule_230,mail_archive_169_id,bigint,,gw_mail_archive_169,id,Foreign Key to gw_mail_archive_169
gw_drive_config_231,id,bigint,Y,,,Primary Key
gw_drive_config_231,created_at,timestamp,,,,Creation Date
gw_drive_config_231,updated_at,timestamp,,,,Modification Date
gw_drive_config_231,status_code,varchar(50),,,,Status Code
gw_drive_config_231,data_col_0,json,,,,Random data column 0
gw_drive_config_231,data_col_1,int,,,,Random data column 1
gw_drive_config_231,data_col_2,text,,,,Random data column 2
gw_drive_config_231,crm_relation_93_id,bigint,,gw_crm_relation_93,id,Foreign Key to gw_crm_relation_93
gw_calendar_user_232,id,bigint,Y,,,Primary Key
gw_calendar_user_232,created_at,timestamp,,,,Creation Date
gw_calendar_user_232,updated_at,timestamp,,,,Modification Date
gw_calendar_user_232,status_code,varchar(50),,,,Status Code
gw_calendar_user_232,data_col_0,json,,,,Random data column 0
gw_calendar_user_232,data_col_1,int,,,,Random data column 1
gw_calendar_user_232,data_col_2,int,,,,Random data column 2
gw_calendar_user_232,data_col_3,int,,,,Random data column 3
gw_calendar_user_232,data_col_4,text,,,,Random data column 4
gw_calendar_user_232,workflow_item_39_id,bigint,,gw_workflow_item_39,id,Foreign Key to gw_workflow_item_39
gw_tasks_archive_233,id,bigint,Y,,,Primary Key
gw_tasks_archive_233,created_at,timestamp,,,,Creation Date
gw_tasks_archive_233,updated_at,timestamp,,,,Modification Date
gw_tasks_archive_233,status_code,varchar(50),,,,Status Code
gw_tasks_archive_233,data_col_0,varchar(255),,,,Random data column 0
gw_tasks_archive_233,data_col_1,json,,,,Random data column 1
gw_tasks_archive_233,data_col_2,int,,,,Random data column 2
gw_workflow_relation_234,id,bigint,Y,,,Primary Key
gw_workflow_relation_234,created_at,timestamp,,,,Creation Date
gw_workflow_relation_234,updated_at,timestamp,,,,Modification Date
gw_workflow_relation_234,status_code,varchar(50),,,,Status Code
gw_workflow_relation_234,data_col_0,boolean,,,,Random data column 0
gw_workflow_relation_234,drive_user_126_id,bigint,,gw_drive_user_126,id,Foreign Key to gw_drive_user_126
gw_portal_archive_235,id,bigint,Y,,,Primary Key
gw_portal_archive_235,created_at,timestamp,,,,Creation Date
gw_portal_archive_235,updated_at,timestamp,,,,Modification Date
gw_portal_archive_235,status_code,varchar(50),,,,Status Code
gw_portal_archive_235,data_col_0,int,,,,Random data column 0
gw_finance_config_236,id,bigint,Y,,,Primary Key
gw_finance_config_236,created_at,timestamp,,,,Creation Date
gw_finance_config_236,updated_at,timestamp,,,,Modification Date
gw_finance_config_236,status_code,varchar(50),,,,Status Code
gw_finance_config_236,data_col_0,json,,,,Random data column 0
gw_finance_config_236,data_col_1,text,,,,Random data column 1
gw_finance_config_236,data_col_2,text,,,,Random data column 2
gw_finance_config_236,data_col_3,text,,,,Random data column 3
gw_finance_config_236,data_col_4,json,,,,Random data column 4
gw_assets_group_237,id,bigint,Y,,,Primary Key
gw_assets_group_237,created_at,timestamp,,,,Creation Date
gw_assets_group_237,updated_at,timestamp,,,,Modification Date
gw_assets_group_237,status_code,varchar(50),,,,Status Code
gw_assets_group_237,data_col_0,text,,,,Random data column 0
gw_assets_group_237,data_col_1,json,,,,Random data column 1
gw_assets_group_237,workflow_temp_189_id,bigint,,gw_workflow_temp_189,id,Foreign Key to gw_workflow_temp_189
gw_assets_group_237,core_history_90_id,bigint,,gw_core_history_90,id,Foreign Key to gw_core_history_90
gw_support_master_238,id,bigint,Y,,,Primary Key
gw_support_master_238,created_at,timestamp,,,,Creation Date
gw_support_master_238,updated_at,timestamp,,,,Modification Date
gw_support_master_238,status_code,varchar(50),,,,Status Code
gw_support_master_238,data_col_0,varchar(255),,,,Random data column 0
gw_support_master_238,data_col_1,int,,,,Random data column 1
gw_support_master_238,data_col_2,text,,,,Random data column 2
gw_support_master_238,data_col_3,varchar(255),,,,Random data column 3
gw_support_master_238,data_col_4,boolean,,,,Random data column 4
gw_analytics_master_239,id,bigint,Y,,,Primary Key
gw_analytics_master_239,created_at,timestamp,,,,Creation Date
gw_analytics_master_239,updated_at,timestamp,,,,Modification Date
gw_analytics_master_239,status_code,varchar(50),,,,Status Code
gw_analytics_master_239,data_col_0,json,,,,Random data column 0
gw_analytics_master_239,workflow_relation_99_id,bigint,,gw_workflow_relation_99,id,Foreign Key to gw_workflow_relation_99
gw_analytics_master_239,hr_backup_167_id,bigint,,gw_hr_backup_167,id,Foreign Key to gw_hr_backup_167
gw_core_role_240,id,bigint,Y,,,Primary Key
gw_core_role_240,created_at,timestamp,,,,Creation Date
gw_core_role_240,updated_at,timestamp,,,,Modification Date
gw_core_role_240,status_code,varchar(50),,,,Status Code
gw_core_role_240,data_col_0,boolean,,,,Random data column 0
gw_core_role_240,auth_event_16_id,bigint,,gw_auth_event_16,id,Foreign Key to gw_auth_event_16
